,Clip Title,Link,Clarity of Example,Clarity of Example,Clip ID,Film or Series?,Film/Episode Title,Year of Release,Series Title (If Applicable),Start,Stop,Curator,Close-Up Code I,Close-Up Code II,Curator Notes,,Derived start frame,Derived end frame,manual start time,manual end time,frames per second,Note,
,The Bully in the Cage,,,2,1442,Film,Dogman,,,1:11,1:14,SB,SC,CUR,,,2130,2220,2130,2220,30,,
,The Bully in the Cage,,,3,1442,Film,Dogman,,,1:59,2:03,SB,CU,,,,3570,3690,3570,3690,30,,
,The Bully in the Cage,,,3,1442,Film,Dogman,,,2:11,2:13,SB,CU,,,,3930,3990,3930,3990,30,,
,The Bully in the Cage,,,3,1442,Film,Dogman,,,2:20,2:23,SB,CU,,,,4200,4290,4200,4290,30,,
,The Bully in the Cage,,,3,1442,Film,Dogman,,,2:33,2:36,SB,CU,,,,4590,4680,4590,4680,30,,
,The Afterlife in Color,http://kinolab.org/FilmClip.php?id=1461,,3,1461,Film,What Dreams May Come,1998,,0:22,0:37,SB,CUTRAN,,,,660,1110,528,906,24,**24,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,0:37,0:44,SB,SS,,,,1110,1320,907,1052,24,,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,1:00,1:06,SB,CU,,,,1800,1980,1433,1572,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,1:21,1:22,SB,SS,,,,2430,2460,1949,1961,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,1:28,1:29,SB,SS,,,,2640,2670,2113,2138,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,1:30,1:32,SB,SS,,,,2700,2760,2164,2198,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,2:46,2:50,SB,CUZ,,,,4980,5100,3990,4070,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,3:10,3:12,SB,SS,,,,5700,5760,4557,4591,24,,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,3:31,3:33,SB,CU,,,,6330,6390,5049,5108,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,3:53,3:59,SB,CUZ,,,,6990,7170,5588,5741,24,,
,The Afterlife in Color,,,3,1461,Film,What Dreams May Come,,,4:24,4:27,SB,CUZ,,,,7920,8010,6330,6409,24,,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,4:43,4:47,SB,CU,,,,8490,8610,6781,6892,24,,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,4:52,4:56,SB,CUZ,,,,8760,8880,6982,7094,24,,
,The Afterlife in Color,,,4,1461,Film,What Dreams May Come,,,5:13,5:18,SB,CU,,,,9390,9540,7494,7622,24,,
,Temple,http://kinolab.org/FilmClip.php?id=1349,,2,1349,Film,Deewar,1975,,0:07,0:10,SB,CUZ,SS,,,210,300,210,310,30,**30,
,Temple,,,4,1349,Film,Deewar,,,1:20,1:21,SB,CU,,,,2400,2430,2352,2374,30,,
,Temple,,,4,1349,Film,Deewar,,,1:28,1:29,SB,CU,,,,2640,2670,2601,2621,30,,
,Temple,,,4,1349,Film,Deewar,,,2:20,2:34,SB,CU,,,,4200,4620,4127,4542,30,,
,Temple,,,2,1349,Film,Deewar,,,2:35,2:36,SB,SS,,Overlapping editing,,4650,4680,4575,4605,30,,
,Temple,,,3,1349,Film,Deewar,,,2:50,3:01,SB,CUZ,,,,5100,5430,5100,5355,30,,
,Tell the Whole Story,http://kinolab.org/FilmClip.php?id=1406,,4,1406,Film,Way Down East,1920,,0:00,0:04,SB,CU,,,,0,120,0,133,30,**30,
,Tell the Whole Story,,,4,1406,Film,Way Down East,,,0:12,0:15,SB,CU,,,,360,450,370,459,30,,
,Tell the Whole Story,,,4,1406,Film,Way Down East,,,0:22,0:30,SB,CU,,,,660,900,661,888,30,,
,Tell the Whole Story,,,4,1406,Film,Way Down East,,,0:55,0:59,SB,CU,,,,1650,1770,1657,1764,30,Q: should we include the text scenes as closeups?,
,Tell the Whole Story,,,4,1406,Film,Way Down East,,,1:07,1:09,SB,CU,,,,2010,2070,2001,2084,30,,
,Tell the Whole Story,,,4,1406,Film,Way Down East,,,1:19,1:21,SB,SS,,,,2370,2430,2364,2426,30,,
,Suzy Follows the Footsteps,http://kinolab.org/FilmClip.php?id=1380,,4,1380,Film,Suspiria,,,0:00,0:41,SB,CU,,,,0,1230,0,1214,30,**30,
,Suzy Follows the Footsteps,,,4,1380,Film,Suspiria,,,0:43,1:04,SB,CU,,,,1290,1920,1297,1901,30,,
,Suzy Follows the Footsteps,,,2,1380,Film,Suspiria,,,4:00,4:02,SB,CUR,SS,,,7200,7260,7209,7260,30,,
,Suzy Follows the Footsteps,,,3,1380,Film,Suspiria,,,5:40,5:42,SB,CUZ,,,,10200,10260,10200,10258,30,,
,Suzy Follows the Footsteps,,,4,1380,Film,Suspiria,,,5:46,5:50,SB,CU,,,,10380,10500,10366,10493,30,there are two different scales within this one,
,Suzy Follows the Footsteps,,,4,1380,Film,Suspiria,,,5:51,5:56,SB,CU,,,,10530,10680,10535,10692,30,,
,Suzy Follows the Footsteps,,,4,1380,Film,Suspiria,,,5:56,5:57,SB,CU,,,,10680,10710,10680,10712,30,,
,Suzy Follows the Footsteps,,,4,1380,Film,Suspiria,,,6:08,6:15,SB,SS,,,,11040,11250,11039,11246,30,,
,Surprising the Klan,http://kinolab.org/FilmClip.php?id=1433,,2,1433,Film,Django Unchained,2012,,4:51,4:52,SB,CUR,,,,8730,8760,8715,8724,30,**30,
,Surprising the Klan,,,4,1433,Film,Django Unchained,,,4:53,4:54,SB,CU,,,,8790,8820,8775,8814,30,,
,Surprising the Klan,,,3,1433,Film,Django Unchained,,,4:54,4:55,SB,SS,,,,8820,8850,8815,8853,30,,
,Surprising the Klan,,,3,1433,Film,Django Unchained,,,4:55,4:57,SB,SS,,,,8850,8910,8854,8887,30,,
,Surprising the Klan,,,4,1433,Film,Django Unchained,,,4:57,4:58,SB,CU,,,,8910,8940,8888,8913,30,,
,Surprising the Klan,,,2,1433,Film,Django Unchained,,,4:58,5:07,SB,SS,,,,8940,9210,8914,9214,30,,
,Surprising the Klan,,,4,1433,Film,Django Unchained,,,5:07,5:10,SB,CU,,,,9210,9300,9215,9302,30,,
,Surprising the Klan,,,4,1433,Film,Django Unchained,,,5:15,5:20,SB,CU,,,,9450,9600,9425,9574,30,,
,Surprising the Klan,,,4,1433,Film,Django Unchained,,,5:20,5:22,SB,CU,,,,9600,9660,9575,9641,30,,
